864.9 -6952.87 1 -6952.87
865.092 -6926.76 1.0005 -6926.76
865.284 -6900.71 1.001 -6900.71
865.477 -6874.71 1.0015 -6874.71
865.669 -6848.75 1.002 -6848.75
865.861 -6822.85 1.0025 -6822.85
866.053 -6796.99 1.003 -6796.99
866.245 -6771.19 1.0035 -6771.19
866.438 -6745.43 1.004 -6745.43
866.63 -6719.72 1.0045 -6719.72
866.822 -6694.07 1.005 -6694.07
867.014 -6668.46 1.0055 -6668.46
867.206 -6642.9 1.006 -6642.9
867.399 -6617.39 1.0065 -6617.39
867.591 -6591.93 1.007 -6591.93
867.783 -6566.52 1.0075 -6566.52
867.975 -6541.15 1.008 -6541.15
868.167 -6515.84 1.0085 -6515.84
868.36 -6490.58 1.009 -6490.58
868.552 -6465.36 1.0095 -6465.36
868.744 -6440.19 1.01 -6440.19
868.936 -6415.08 1.0105 -6415.08
869.128 -6390.01 1.011 -6390.01
869.321 -6364.99 1.0115 -6364.99
869.513 -6340.02 1.012 -6340.02
869.705 -6315.09 1.0125 -6315.09
869.897 -6290.22 1.013 -6290.22
870.089 -6265.4 1.0135 -6265.4
870.282 -6240.62 1.014 -6240.62
870.474 -6215.89 1.0145 -6215.89
870.666 -6191.21 1.015 -6191.21
870.858 -6166.58 1.0155 -6166.58
871.05 -6142 1.016 -6142
871.243 -6117.47 1.0165 -6117.47
871.435 -6092.98 1.017 -6092.98
871.627 -6068.54 1.0175 -6068.54
871.819 -6044.16 1.018 -6044.16
872.011 -6019.82 1.0185 -6019.82
872.204 -5995.53 1.019 -5995.53
872.396 -5971.28 1.0195 -5971.28
872.588 -5947.09 1.02 -5947.09
872.78 -5922.94 1.0205 -5922.94
872.972 -5898.84 1.021 -5898.84
873.165 -5874.79 1.0215 -5874.79
873.357 -5850.79 1.022 -5850.79
873.549 -5826.83 1.0225 -5826.83
873.741 -5802.93 1.023 -5802.93
873.933 -5779.07 1.0235 -5779.07
874.126 -5755.26 1.024 -5755.26
874.318 -5731.5 1.0245 -5731.5
874.51 -5707.78 1.025 -5707.78
874.702 -5684.12 1.0255 -5684.12
874.894 -5660.5 1.026 -5660.5
875.087 -5636.93 1.0265 -5636.93
875.279 -5613.4 1.027 -5613.4
875.471 -5589.93 1.0275 -5589.93
875.663 -5566.5 1.028 -5566.5
875.855 -5543.12 1.0285 -5543.12
876.048 -5519.79 1.029 -5519.79
876.24 -5496.51 1.0295 -5496.51
876.432 -5473.27 1.03 -5473.27
876.624 -5450.08 1.0305 -5450.08
876.816 -5426.94 1.031 -5426.94
877.009 -5403.85 1.0315 -5403.85
877.201 -5380.8 1.032 -5380.8
877.393 -5357.8 1.0325 -5357.8
877.585 -5334.85 1.033 -5334.85
877.777 -5311.95 1.0335 -5311.95
877.97 -5289.09 1.034 -5289.09
878.162 -5266.28 1.0345 -5266.28
878.354 -5243.52 1.035 -5243.52
878.546 -5220.81 1.0355 -5220.81
878.738 -5198.14 1.036 -5198.14
878.931 -5175.52 1.0365 -5175.52
879.123 -5152.95 1.037 -5152.95
879.315 -5130.42 1.0375 -5130.42
879.507 -5107.95 1.038 -5107.95
879.699 -5085.52 1.0385 -5085.52
879.892 -5063.13 1.039 -5063.13
880.084 -5040.8 1.0395 -5040.8
880.276 -5018.51 1.04 -5018.51
880.468 -4996.27 1.0405 -4996.27
880.66 -4974.07 1.041 -4974.07
880.853 -4951.92 1.0415 -4951.92
881.045 -4929.82 1.042 -4929.82
881.237 -4907.77 1.0425 -4907.77
881.429 -4885.76 1.043 -4885.76
